1,00:00.0,11599
4,00:00.0,8827
12,00:00.0,1837
18,00:00.0,1205
24,00:00.0,11441
25,00:00.0,9503
37,00:00.0,5863
51,00:00.0,12271
57,00:00.0,7073
61,00:00.0,4791
62,00:00.0,9111
87,00:00.0,3065
90,00:00.0,9131
101,00:00.0,5116
116,00:00.0,8763
129,00:00.0,9937
133,00:00.0,10604
191,00:00.0,16
201,00:00.0,9055
211,00:00.0,10372
213,00:00.0,11715
215,00:00.0,5925
221,00:00.0,11871
222,00:00.0,8309
224,00:00.0,11938
227,00:00.0,7410
241,00:00.0,948
245,00:00.0,5191
249,00:00.0,7650
256,00:00.0,4199
260,00:00.0,5135
262,00:00.0,11475
267,00:00.0,6989
268,00:00.0,5578
272,00:00.0,428
285,00:00.0,5011
294,00:00.0,11394
300,00:00.0,11326
313,00:00.0,7543
341,00:00.0,10128
363,00:00.0,3619
384,00:00.0,2610
387,00:00.0,7193
393,00:00.0,1047
397,00:00.0,4476
404,00:00.0,1478
413,00:00.0,7278
415,00:00.0,6110
429,00:00.0,8466
431,00:00.0,4676
435,00:00.0,5719
443,00:00.0,8499
447,00:00.0,8737
449,00:00.0,409
456,00:00.0,11295
461,00:00.0,8398
466,00:00.0,10943
472,00:00.0,8969
475,00:00.0,4567
500,00:00.0,2129
501,00:00.0,1987
542,00:00.0,597
563,00:00.0,3514
566,00:00.0,6335
567,00:00.0,9527
569,00:00.0,8532
577,00:00.0,457
582,00:00.0,6220
592,00:00.0,10862
603,00:00.0,6184
614,00:00.0,5738
626,00:00.0,9123
641,00:00.0,11558
646,00:00.0,911
651,00:00.0,9264
660,00:00.0,1932
679,00:00.0,5535
684,00:00.0,1546
706,00:00.0,10129
708,00:00.0,5695
710,00:00.0,5871
713,00:00.0,4826
722,00:00.0,9781
752,00:00.0,3366
765,00:00.0,2425
786,00:00.0,8974
787,00:00.0,1150
804,00:00.0,2697
817,00:00.0,9975
823,00:00.0,9469
851,00:00.0,11798
865,00:00.0,7052
897,00:00.0,9070
900,00:00.0,8585
904,00:00.0,5854
905,00:00.0,5460
939,00:00.0,2964
947,00:00.0,2637
949,00:00.0,2674
951,00:00.0,3129
972,00:00.0,10255
974,00:00.0,6413
983,00:00.0,9514
996,00:00.0,12221
1000,00:00.0,2321
1008,00:00.0,4331
1012,00:00.0,3245
1022,00:00.0,6491
1033,00:00.0,6339
1036,00:00.0,2001
1041,00:00.0,4975
1064,00:00.0,11267
1067,00:00.0,5130
1071,00:00.0,8202
1078,00:00.0,9303
1087,00:00.0,2613
1113,00:00.0,6237
1136,00:00.0,808
1139,00:00.0,3786
1140,00:00.0,1073
1141,00:00.0,11825
1147,00:00.0,5182
1156,00:00.0,4725
1160,00:00.0,1498
1166,00:00.0,8936
1177,00:00.0,9712
1178,00:00.0,10513
1180,00:00.0,7061
1185,00:00.0,6153
1202,00:00.0,883
1208,00:00.0,12117
1210,00:00.0,6014
1213,00:00.0,9250
1236,00:00.0,1835
1275,00:00.0,8091
1279,00:00.0,4303
1280,00:00.0,5712
1283,00:00.0,3951
1295,00:00.0,611
1296,00:00.0,589
1298,00:00.0,5105
1309,00:00.0,2367
1329,00:00.0,6070
1359,00:00.0,4435
1371,00:00.0,4799
1374,00:00.0,2484
1379,00:00.0,696
1389,00:00.0,10371
1401,00:00.0,267
1408,00:00.0,6819
1418,00:00.0,7595
1431,00:00.0,11358
1453,00:00.0,4040
1454,00:00.0,1108
1461,00:00.0,9702
1467,00:00.0,1449
1468,00:00.0,6622
1470,00:00.0,2802
1477,00:00.0,12101
1500,00:00.0,692
1504,00:00.0,8961
1548,00:00.0,1556
1560,00:00.0,7542
1564,00:00.0,7815
1566,00:00.0,8378
1583,00:00.0,12430
1595,00:00.0,3536
1606,00:00.0,5383
1617,00:00.0,9488
1626,00:00.0,6418
1631,00:00.0,7348
1640,00:00.0,3736
1657,00:00.0,8516
1661,00:00.0,7711
1666,00:00.0,719
1686,00:00.0,1337
1687,00:00.0,2207
1691,00:00.0,6684
1696,00:00.0,11186
1710,00:00.0,10659
1723,00:00.0,5451
1725,00:00.0,1277
1726,00:00.0,2984
1754,00:00.0,3982
1757,00:00.0,8475
1778,00:00.0,11689
1783,00:00.0,5229
1792,00:00.0,11476
1803,00:00.0,8870
1818,00:00.0,2752
1833,00:00.0,1798
1837,00:00.0,10298
1839,00:00.0,7190
1840,00:00.0,8618
1847,00:00.0,9402
1850,00:00.0,4986
1851,00:00.0,12340
1861,00:00.0,1155
1863,00:00.0,3763
1868,00:00.0,12434
1892,00:00.0,3515
1893,00:00.0,4476
1896,00:00.0,37
1903,00:00.0,10495
1911,00:00.0,11359
1933,00:00.0,1579
1934,00:00.0,4019
1955,00:00.0,11456
1966,00:00.0,1992
1968,00:00.0,105
1970,00:00.0,12249
1989,00:00.0,11041
1995,00:00.0,22
2000,00:00.0,6771
2001,00:00.0,8368
2010,00:00.0,4882
2029,00:00.0,4269
2036,00:00.0,10584
2038,00:00.0,11433
2045,00:00.0,11374
2055,00:00.0,7660
2061,00:00.0,6369
2063,00:00.0,11210
2068,00:00.0,4788
2069,00:00.0,1466
2103,00:00.0,9055
2104,00:00.0,2915
2126,00:00.0,1785
2130,00:00.0,10248
2131,00:00.0,8093
2133,00:00.0,468
2152,00:00.0,2877
2159,00:00.0,7486
2174,00:00.0,7818
2197,00:00.0,8373
2200,00:00.0,2699
2206,00:00.0,6015
2212,00:00.0,3516
2218,00:00.0,7862
2222,00:00.0,383
2236,00:00.0,4305
2244,00:00.0,1452
2256,00:00.0,9900
2285,00:00.0,734
2295,00:00.0,10595
2301,00:00.0,6397
2302,00:00.0,9354
2305,00:00.0,7579
2310,00:00.0,10885
2317,00:00.0,8427
2337,00:00.0,6962
2339,00:00.0,6389
2354,00:00.0,3447
2363,00:00.0,10461
2365,00:00.0,8786
2380,00:00.0,3802
2382,00:00.0,7224
2388,00:00.0,1534
2390,00:00.0,2864
2396,00:00.0,10265
2405,00:00.0,4163
2406,00:00.0,7677
2412,00:00.0,2247
2414,00:00.0,7776
2415,00:00.0,6628
2420,00:00.0,6780
2426,00:00.0,5013
2427,00:00.0,11544
2443,00:00.0,4846
2456,00:00.0,10850
2458,00:00.0,5859
2459,00:00.0,2556
2461,00:00.0,1655
2464,00:00.0,2277
2465,00:00.0,11606
2467,00:00.0,770
2494,00:00.0,3356
2499,00:00.0,3786
2506,00:00.0,1863
2509,00:00.0,2842
2521,00:00.0,5405
2531,00:00.0,6080
2536,00:00.0,7182
2539,00:00.0,12059
2543,00:00.0,8319
2547,00:00.0,11053
2551,00:00.0,10255
2553,00:00.0,1837
2563,00:00.0,2547
2567,00:00.0,5409
2573,00:00.0,5992
2574,00:00.0,4552
2580,00:00.0,8365
2584,00:00.0,2531
2592,00:00.0,1382
2598,00:00.0,7043
2609,00:00.0,11717
2619,00:00.0,3167
2623,00:00.0,1394
2636,00:00.0,11279
2639,00:00.0,1685
2646,00:00.0,10712
2647,00:00.0,6195
2655,00:00.0,9304
2668,00:00.0,2318
2674,00:00.0,8019
2679,00:00.0,9507
2695,00:00.0,12157
2703,00:00.0,521
2705,00:00.0,866
2713,00:00.0,6149
2714,00:00.0,2325
2717,00:00.0,7083
2718,00:00.0,11175
2724,00:00.0,10704
2730,00:00.0,8290
2735,00:00.0,8584
2745,00:00.0,5074
2747,00:00.0,6402
2756,00:00.0,7391
2761,00:00.0,11097
2762,00:00.0,6446
2831,00:00.0,2160
2840,00:00.0,6629
2843,00:00.0,2619
2861,00:00.0,2051
2865,00:00.0,5831
2876,00:00.0,9548
2883,00:00.0,3038
2884,00:00.0,11855
2893,00:00.0,874
2896,00:00.0,8657
2897,00:00.0,9935
2901,00:00.0,10464
2918,00:00.0,5532
2923,00:00.0,6362
2935,00:00.0,166
2959,00:00.0,8942
2972,00:00.0,1446
2978,00:00.0,9740
2997,00:00.0,8067
3000,00:00.0,9591
3004,00:00.0,11029
3025,00:00.0,7410
3027,00:00.0,4029
3032,00:00.0,7337
3056,00:00.0,8010
3077,00:00.0,5608
3079,00:00.0,12002
3096,00:00.0,3495
3113,00:00.0,7673
3118,00:00.0,645
3124,00:00.0,5509
3129,00:00.0,8215
3136,00:00.0,75
3139,00:00.0,10851
3140,00:00.0,2025
3141,00:00.0,3784
3147,00:00.0,548
3153,00:00.0,1171
3155,00:00.0,2236
3162,00:00.0,6057
3164,00:00.0,2328
3179,00:00.0,8448
3184,00:00.0,4195
3187,00:00.0,9458
3189,00:00.0,712
3191,00:00.0,1603
3195,00:00.0,7348
3198,00:00.0,2331
3200,00:00.0,4963
3221,00:00.0,6512
3231,00:00.0,10247
3247,00:00.0,441
3260,00:00.0,12021
3269,00:00.0,7695
3274,00:00.0,6194
3275,00:00.0,8587
3277,00:00.0,6046
3287,00:00.0,8298
3296,00:00.0,3062
3308,00:00.0,4267
3326,00:00.0,9897
3333,00:00.0,10717
3343,00:00.0,12289
3348,00:00.0,4099
3350,00:00.0,4999
3357,00:00.0,7912
3374,00:00.0,10457
3380,00:00.0,3519
3390,00:00.0,5012
3392,00:00.0,8989
3418,00:00.0,10568
3419,00:00.0,3950
3431,00:00.0,11014
3435,00:00.0,2467
3442,00:00.0,5470
3468,00:00.0,4657
3473,00:00.0,3307
3482,00:00.0,3955
3483,00:00.0,1094
3488,00:00.0,245
3494,00:00.0,2756
3499,00:00.0,6635
3507,00:00.0,10942
3514,00:00.0,8417
3526,00:00.0,1023
3545,00:00.0,4161
3546,00:00.0,12024
3571,00:00.0,1868
3597,00:00.0,3900
3602,00:00.0,5896
3609,00:00.0,5329
3614,00:00.0,791
3628,00:00.0,9247
3638,00:00.0,51
3650,00:00.0,8941
3654,00:00.0,8724
3656,00:00.0,2408
3668,00:00.0,3369
3681,00:00.0,8053
3683,00:00.0,923
3710,00:00.0,11583
3725,00:00.0,1317
3731,00:00.0,2039
3741,00:00.0,2433
3745,00:00.0,347
3767,00:00.0,1941
3771,00:00.0,5460
3783,00:00.0,2780
3813,00:00.0,484
3815,00:00.0,5209
3820,00:00.0,9776
3843,00:00.0,5197
3844,00:00.0,11931
3867,00:00.0,10172
3869,00:00.0,3870
3874,00:00.0,2779
3877,00:00.0,12370
3883,00:00.0,5560
3890,00:00.0,8166
3894,00:00.0,7151
3914,00:00.0,3304
3931,00:00.0,1544
3936,00:00.0,3246
3945,00:00.0,12317
3947,00:00.0,12111
3971,00:00.0,8032
3977,00:00.0,11286
3978,00:00.0,5617
3982,00:00.0,6066
3996,00:00.0,1761
4004,00:00.0,8200
4009,00:00.0,3239
4024,00:00.0,634
4075,00:00.0,1530
4096,00:00.0,5479
4105,00:00.0,8314
4107,00:00.0,7231
4112,00:00.0,8743
4113,00:00.0,12380
4120,00:00.0,3393
4121,00:00.0,5171
4122,00:00.0,11087
4129,00:00.0,4763
4136,00:00.0,3358
4155,00:00.0,12004
4157,00:00.0,504
4166,00:00.0,7435
4171,00:00.0,7029
4178,00:00.0,5948
4183,00:00.0,6445
4185,00:00.0,7060
4190,00:00.0,12048
4196,00:00.0,10592
4201,00:00.0,3501
4214,00:00.0,10695
4239,00:00.0,5982
4257,00:00.0,10019
4268,00:00.0,6796
4278,00:00.0,7732
4281,00:00.0,9225
4284,00:00.0,6273
4290,00:00.0,12362
4295,00:00.0,11733
4299,00:00.0,9605
4306,00:00.0,5491
4309,00:00.0,7919
4320,00:00.0,1996
4323,00:00.0,5446
4361,00:00.0,10857
4386,00:00.0,8031
4389,00:00.0,9871
4390,00:00.0,8163
4403,00:00.0,9896
4405,00:00.0,8220
4409,00:00.0,2559
4410,00:00.0,9703
4413,00:00.0,8997
4419,00:00.0,2434
4439,00:00.0,7575
4441,00:00.0,10735
4455,00:00.0,6612
4460,00:00.0,7548
4491,00:00.0,8013
4495,00:00.0,12189
4500,00:00.0,8268
4503,00:00.0,10372
4504,00:00.0,9816
4512,00:00.0,5787
4516,00:00.0,9297
4518,00:00.0,6981
4520,00:00.0,1588
4538,00:00.0,5352
4545,00:00.0,7416
4553,00:00.0,302
4594,00:00.0,2728
4596,00:00.0,7909
4599,00:00.0,7021
4605,00:00.0,5072
4622,00:00.0,5280
4627,00:00.0,6452
4637,00:00.0,5045
4641,00:00.0,5403
4642,00:00.0,5631
4663,00:00.0,3723
4669,00:00.0,231
4672,00:00.0,11804
4685,00:00.0,5648
4699,00:00.0,9541
4712,00:00.0,9324
4720,00:00.0,3978
4728,00:00.0,2341
4731,00:00.0,279
4746,00:00.0,11884
4767,00:00.0,10099
4769,00:00.0,6225
4805,00:00.0,7251
4815,00:00.0,8294
4818,00:00.0,11528
4836,00:00.0,1590
4838,00:00.0,7745
4841,00:00.0,7568
4843,00:00.0,3550
4847,00:00.0,4026
4858,00:00.0,4036
4869,00:00.0,2137
4872,00:00.0,11970
4881,00:00.0,3487
4904,00:00.0,9285
4918,00:00.0,2629
4927,00:00.0,4479
4939,00:00.0,4038
4942,00:00.0,180
4958,00:00.0,2953
4981,00:00.0,2403
4983,00:00.0,11171
4986,00:00.0,7700
4992,00:00.0,10318
5004,00:00.0,1990
5013,00:00.0,837
5020,00:00.0,901
5031,00:00.0,6592
5048,00:00.0,8156
5070,00:00.0,7234
5078,00:00.0,785
5092,00:00.0,9175
5121,00:00.0,7299
5122,00:00.0,9740
5130,00:00.0,8610
5137,00:00.0,9448
5142,00:00.0,10194
5149,00:00.0,4049
5156,00:00.0,7119
5158,00:00.0,6458
5162,00:00.0,4471
5164,00:00.0,12357
5171,00:00.0,8225
5204,00:00.0,4579
5206,00:00.0,9364
5236,00:00.0,11176
5237,00:00.0,4265
5248,00:00.0,865
5268,00:00.0,1782
5272,00:00.0,5451
5274,00:00.0,10441
5282,00:00.0,9298
5284,00:00.0,12332
5290,00:00.0,6668
5299,00:00.0,1503
5343,00:00.0,9030
5345,00:00.0,472
5349,00:00.0,9449
5356,00:00.0,7090
5370,00:00.0,9468
5394,00:00.0,8708
5414,00:00.0,9531
5427,00:00.0,8552
5449,00:00.0,9744
5454,00:00.0,1327
5469,00:00.0,3296
5480,00:00.0,5526
5488,00:00.0,8124
5492,00:00.0,4580
5504,00:00.0,4786
5506,00:00.0,9879
5507,00:00.0,11767
5514,00:00.0,7805
5515,00:00.0,2918
5534,00:00.0,1657
5536,00:00.0,3983
5542,00:00.0,4018
5555,00:00.0,6499
5557,00:00.0,2712
5573,00:00.0,1670
5578,00:00.0,5218
5584,00:00.0,10102
5589,00:00.0,10168
5591,00:00.0,5417
5599,00:00.0,1607
5619,00:00.0,8591
5623,00:00.0,8040
5626,00:00.0,7317
5627,00:00.0,10443
5657,00:00.0,9045
5659,00:00.0,9494
5668,00:00.0,11539
5671,00:00.0,2594
5674,00:00.0,1877
5682,00:00.0,6507
5687,00:00.0,3958
5704,00:00.0,7593
5706,00:00.0,2669
5714,00:00.0,1124
5721,00:00.0,9235
5728,00:00.0,8283
5732,00:00.0,9683
5735,00:00.0,2285
5739,00:00.0,5904
5753,00:00.0,1210
5754,00:00.0,4372
5765,00:00.0,9574
5766,00:00.0,3936
5772,00:00.0,11178
5800,00:00.0,7507
5812,00:00.0,7356
5823,00:00.0,12011
5826,00:00.0,10689
5829,00:00.0,3664
5831,00:00.0,12027
5832,00:00.0,2083
5835,00:00.0,10875
5838,00:00.0,8258
5848,00:00.0,11255
5856,00:00.0,938
5859,00:00.0,7341
5860,00:00.0,11645
5881,00:00.0,3715
5898,00:00.0,4893
5901,00:00.0,7462
5908,00:00.0,9294
5910,00:00.0,8789
5911,00:00.0,5279
5915,00:00.0,7079
5923,00:00.0,1854
5926,00:00.0,8807
5930,00:00.0,5309
5943,00:00.0,12206
5955,00:00.0,354
5960,00:00.0,10162
5963,00:00.0,1363
5969,00:00.0,5665
5970,00:00.0,1231
5976,00:00.0,7451
5997,00:00.0,1476
5999,00:00.0,12004
6005,00:00.0,5721
6019,00:00.0,3443
6020,00:00.0,10389
6023,00:00.0,3552
6037,00:00.0,4069
6041,00:00.0,4500
6042,00:00.0,11716
6046,00:00.0,9404
6047,00:00.0,9866
6050,00:00.0,2530
6063,00:00.0,9236
6077,00:00.0,9119
6078,00:00.0,10377
6090,00:00.0,136
6104,00:00.0,9883
6108,00:00.0,842
6109,00:00.0,10739
6113,00:00.0,1619
6122,00:00.0,19
6142,00:00.0,10617
6145,00:00.0,296
6149,00:00.0,1562
6154,00:00.0,163
6162,00:00.0,679
6182,00:00.0,1073
6183,00:00.0,2673
6212,00:00.0,10423
6214,00:00.0,6641
6230,00:00.0,12363
6241,00:00.0,6053
6243,00:00.0,8916
6260,00:00.0,9628
6276,00:00.0,4831
6280,00:00.0,9186
6290,00:00.0,2046
6292,00:00.0,172
6294,00:00.0,9752
6316,00:00.0,12424
6324,00:00.0,9971
6327,00:00.0,10074
6339,00:00.0,9149
6351,00:00.0,8198
6355,00:00.0,8656
6364,00:00.0,8245
6377,00:00.0,904
6394,00:00.0,177
6407,00:00.0,8586
6408,00:00.0,3879
6411,00:00.0,4283
6432,00:00.0,11441
6439,00:00.0,11513
6443,00:00.0,7879
6472,00:00.0,7046
6477,00:00.0,6176
6490,00:00.0,8697
6504,00:00.0,4425
6509,00:00.0,11403
6513,00:00.0,11104
6529,00:00.0,10925
6530,00:00.0,7285
6542,00:00.0,1628
6546,00:00.0,5834
6547,00:00.0,9096
6552,00:00.0,4614
6559,00:00.0,6460
6560,00:00.0,10089
6569,00:00.0,2259
6572,00:00.0,12419
6574,00:00.0,3071
