40902,00:00.0,10039,PENDING_PAYMENT
62620,00:00.0,2861,CLOSED
65363,00:00.0,5735,COMPLETE
1200,00:00.0,11994,COMPLETE
41197,00:00.0,10842,PENDING_PAYMENT
27366,00:00.0,10625,ON_HOLD
14618,00:00.0,4092,ON_HOLD
15609,00:00.0,4438,COMPLETE
45850,00:00.0,10477,CLOSED
8810,00:00.0,862,COMPLETE
29790,00:00.0,3551,CLOSED
54859,00:00.0,4720,COMPLETE
42296,00:00.0,3816,PENDING
33828,00:00.0,6702,COMPLETE
49182,00:00.0,1264,ON_HOLD
18096,00:00.0,6341,PENDING
31822,00:00.0,6848,COMPLETE
33941,00:00.0,8626,COMPLETE
55297,00:00.0,827,COMPLETE
35559,00:00.0,7,PROCESSING
36583,00:00.0,2981,COMPLETE
26187,00:00.0,8410,PROCESSING
4917,00:00.0,5292,COMPLETE
8612,00:00.0,986,PENDING
50758,00:00.0,11772,PENDING
44554,00:00.0,10849,PENDING_PAYMENT
9290,00:00.0,11879,COMPLETE
26884,00:00.0,2921,COMPLETE
12940,00:00.0,2339,COMPLETE
12015,00:00.0,9405,PENDING_PAYMENT
24468,00:00.0,6342,COMPLETE
60209,00:00.0,11143,COMPLETE
27949,00:00.0,11080,CLOSED
68729,00:00.0,8043,PENDING_PAYMENT
49797,00:00.0,4444,COMPLETE
65612,00:00.0,9521,COMPLETE
33399,00:00.0,7732,PENDING
50791,00:00.0,4611,COMPLETE
6557,00:00.0,9433,PENDING_PAYMENT
64097,00:00.0,9081,COMPLETE
49898,00:00.0,10145,PENDING_PAYMENT
37949,00:00.0,11550,COMPLETE
17949,00:00.0,2102,COMPLETE
41708,00:00.0,3936,PENDING_PAYMENT
61579,00:00.0,1451,PENDING
66935,00:00.0,5780,CLOSED
29854,00:00.0,2973,COMPLETE
59926,00:00.0,6740,PROCESSING
38111,00:00.0,11079,PENDING_PAYMENT
7072,00:00.0,244,COMPLETE
53971,00:00.0,3364,PENDING_PAYMENT
38904,00:00.0,9965,PENDING_PAYMENT
53263,00:00.0,1597,COMPLETE
54950,00:00.0,2906,CLOSED
61434,00:00.0,5644,COMPLETE
16545,00:00.0,4093,PENDING_PAYMENT
66251,00:00.0,6567,ON_HOLD
55783,00:00.0,11218,COMPLETE
12737,00:00.0,4270,PENDING_PAYMENT
4469,00:00.0,4705,COMPLETE
1678,00:00.0,1419,COMPLETE
41678,00:00.0,3717,PROCESSING
6284,00:00.0,12011,COMPLETE
68478,00:00.0,11716,ON_HOLD
