22945,00:00.0,1,COMPLETE
22646,00:00.0,3,COMPLETE
23662,00:00.0,3,COMPLETE
35158,00:00.0,3,COMPLETE
46399,00:00.0,3,PROCESSING
56178,00:00.0,3,PENDING
57617,00:00.0,3,COMPLETE
61453,00:00.0,3,COMPLETE
9977,00:00.0,7,PROCESSING
26052,00:00.0,7,PENDING_PAYMENT
26730,00:00.0,7,ON_HOLD
28539,00:00.0,7,PENDING_PAYMENT
35559,00:00.0,7,PROCESSING
39456,00:00.0,7,PROCESSING
61683,00:00.0,7,COMPLETE
62132,00:00.0,7,ON_HOLD
7688,00:00.0,8,PROCESSING
8497,00:00.0,8,CLOSED
19801,00:00.0,8,PENDING
22297,00:00.0,8,COMPLETE
29383,00:00.0,8,COMPLETE
62064,00:00.0,8,PENDING_PAYMENT
65018,00:00.0,8,PENDING_PAYMENT
68507,00:00.0,8,PENDING
11811,00:00.0,11,COMPLETE
17625,00:00.0,11,CLOSED
42837,00:00.0,11,PENDING_PAYMENT
51781,00:00.0,11,COMPLETE
16646,00:00.0,21,COMPLETE
25802,00:00.0,21,PENDING_PAYMENT
33481,00:00.0,21,PENDING
56977,00:00.0,21,PROCESSING
2167,00:00.0,24,PENDING_PAYMENT
17316,00:00.0,24,COMPLETE
27877,00:00.0,24,SUSPECTED_FRAUD
30282,00:00.0,24,PENDING
39809,00:00.0,24,PROCESSING
21730,00:00.0,26,CLOSED
26441,00:00.0,26,COMPLETE
30480,00:00.0,26,PENDING
34653,00:00.0,26,COMPLETE
64185,00:00.0,26,PENDING
15906,00:00.0,27,PENDING_PAYMENT
22936,00:00.0,27,CLOSED
29199,00:00.0,27,COMPLETE
36579,00:00.0,27,PENDING_PAYMENT
48721,00:00.0,27,COMPLETE
52772,00:00.0,27,SUSPECTED_FRAUD
56552,00:00.0,27,PENDING
1712,00:00.0,33,COMPLETE
23835,00:00.0,33,PENDING
1529,00:00.0,34,ON_HOLD
13682,00:00.0,34,PENDING
13988,00:00.0,34,COMPLETE
16891,00:00.0,34,PENDING_PAYMENT
42517,00:00.0,34,PROCESSING
50299,00:00.0,34,PENDING_PAYMENT
68096,00:00.0,34,PENDING
9110,00:00.0,35,PENDING_PAYMENT
11256,00:00.0,35,CANCELED
18279,00:00.0,35,COMPLETE
49665,00:00.0,35,PROCESSING
3919,00:00.0,41,PENDING_PAYMENT
24396,00:00.0,41,CLOSED
47303,00:00.0,41,PENDING_PAYMENT
48116,00:00.0,41,COMPLETE
54426,00:00.0,41,PENDING_PAYMENT
67819,00:00.0,41,PROCESSING
34631,00:00.0,47,PENDING_PAYMENT
38645,00:00.0,47,COMPLETE
42605,00:00.0,47,COMPLETE
55620,00:00.0,47,COMPLETE
9484,00:00.0,63,PENDING_PAYMENT
33365,00:00.0,63,PENDING
42489,00:00.0,63,COMPLETE
61406,00:00.0,63,COMPLETE
61772,00:00.0,63,CLOSED
66258,00:00.0,63,COMPLETE
67003,00:00.0,63,COMPLETE
535,00:00.0,66,COMPLETE
1728,00:00.0,66,PENDING_PAYMENT
11714,00:00.0,66,PROCESSING
31644,00:00.0,66,PENDING_PAYMENT
43596,00:00.0,66,COMPLETE
10999,00:00.0,69,COMPLETE
21565,00:00.0,69,COMPLETE
34273,00:00.0,69,COMPLETE
42230,00:00.0,69,PENDING
50593,00:00.0,69,COMPLETE
62661,00:00.0,69,PROCESSING
67766,00:00.0,69,PENDING
6001,00:00.0,72,PENDING_PAYMENT
8286,00:00.0,72,PROCESSING
22017,00:00.0,72,COMPLETE
46392,00:00.0,72,PROCESSING
55618,00:00.0,72,PROCESSING
56917,00:00.0,72,PENDING_PAYMENT
59109,00:00.0,72,COMPLETE
64084,00:00.0,72,PENDING_PAYMENT
3136,00:00.0,75,CLOSED
5847,00:00.0,75,PENDING_PAYMENT
8035,00:00.0,75,PENDING_PAYMENT
8939,00:00.0,75,COMPLETE
32287,00:00.0,75,PENDING
52764,00:00.0,75,COMPLETE
63601,00:00.0,75,COMPLETE
41076,00:00.0,78,COMPLETE
42513,00:00.0,78,COMPLETE
2252,00:00.0,80,PENDING_PAYMENT
19762,00:00.0,80,CANCELED
61726,00:00.0,80,COMPLETE
61838,00:00.0,80,PENDING_PAYMENT
17521,00:00.0,85,COMPLETE
18820,00:00.0,85,COMPLETE
29729,00:00.0,85,CLOSED
36014,00:00.0,85,SUSPECTED_FRAUD
48215,00:00.0,85,COMPLETE
49769,00:00.0,85,COMPLETE
1708,00:00.0,87,COMPLETE
14646,00:00.0,87,COMPLETE
19105,00:00.0,87,PROCESSING
25801,00:00.0,87,COMPLETE
46525,00:00.0,87,PENDING_PAYMENT
18956,00:00.0,89,COMPLETE
18959,00:00.0,89,PROCESSING
23411,00:00.0,89,COMPLETE
27131,00:00.0,89,PENDING_PAYMENT
34656,00:00.0,89,SUSPECTED_FRAUD
40351,00:00.0,89,PENDING_PAYMENT
40700,00:00.0,89,PROCESSING
52088,00:00.0,89,PENDING_PAYMENT
31487,00:00.0,91,PENDING
38262,00:00.0,91,ON_HOLD
40209,00:00.0,91,COMPLETE
51321,00:00.0,91,ON_HOLD
52531,00:00.0,91,ON_HOLD
3511,00:00.0,96,PROCESSING
5088,00:00.0,96,COMPLETE
19821,00:00.0,96,PROCESSING
49902,00:00.0,96,COMPLETE
68097,00:00.0,96,CLOSED
6641,00:00.0,100,COMPLETE
15045,00:00.0,100,PROCESSING
22395,00:00.0,100,CANCELED
28477,00:00.0,100,COMPLETE
54995,00:00.0,100,COMPLETE
62907,00:00.0,100,PENDING_PAYMENT
64426,00:00.0,100,PENDING
790,00:00.0,103,PENDING_PAYMENT
28831,00:00.0,103,COMPLETE
29473,00:00.0,103,PENDING_PAYMENT
32346,00:00.0,103,ON_HOLD
54091,00:00.0,103,PENDING_PAYMENT
7566,00:00.0,112,CLOSED
17148,00:00.0,112,COMPLETE
33070,00:00.0,112,COMPLETE
38132,00:00.0,112,PENDING
41458,00:00.0,112,PENDING_PAYMENT
57695,00:00.0,112,COMPLETE
58254,00:00.0,112,PENDING_PAYMENT
60446,00:00.0,112,CLOSED
2938,00:00.0,116,COMPLETE
5857,00:00.0,116,PENDING_PAYMENT
14471,00:00.0,116,PROCESSING
20095,00:00.0,122,PENDING_PAYMENT
20864,00:00.0,122,PENDING_PAYMENT
26830,00:00.0,122,COMPLETE
27339,00:00.0,122,COMPLETE
33607,00:00.0,122,SUSPECTED_FRAUD
13783,00:00.0,124,PENDING
31918,00:00.0,124,COMPLETE
60512,00:00.0,124,PENDING_PAYMENT
61611,00:00.0,124,SUSPECTED_FRAUD
66809,00:00.0,124,CLOSED
49813,00:00.0,129,COMPLETE
56484,00:00.0,129,CLOSED
65693,00:00.0,129,PENDING
15021,00:00.0,131,ON_HOLD
16601,00:00.0,131,COMPLETE
29794,00:00.0,131,PENDING_PAYMENT
39304,00:00.0,131,COMPLETE
41520,00:00.0,131,COMPLETE
46590,00:00.0,131,PENDING_PAYMENT
59620,00:00.0,131,ON_HOLD
2031,00:00.0,134,COMPLETE
11745,00:00.0,134,PROCESSING
